Bankrupt?,ROA(C) before interest and depreciation before interest,ROA(A) before interest and % after tax,ROA(B) before interest and depreciation after tax,Operating Gross Margin,Realized Sales Gross Margin,Operating Profit Rate,Pre-tax net Interest Rate,After-tax net Interest Rate,Non-industry income and expenditure/revenue,Continuous interest rate (after tax),Operating Expense Rate,Research and development expense rate,Cash flow rate,Interest-bearing debt interest rate,Tax rate (A),Net Value Per Share (B),Net Value Per Share (A),Net Value Per Share (C),Persistent EPS in the Last Four Seasons,Cash Flow Per Share,Revenue Per Share (Yuan ¥),Operating Profit Per Share (Yuan ¥),Per Share Net profit before tax (Yuan ¥),Realized Sales Gross Profit Growth Rate,Operating Profit Growth Rate,After-tax Net Profit Growth Rate,Regular Net Profit Growth Rate,Continuous Net Profit Growth Rate,Total Asset Growth Rate,Net Value Growth Rate,Total Asset Return Growth Rate Ratio,Cash Reinvestment %,Current Ratio,Quick Ratio,Interest Expense Ratio,Total debt/Total net worth,Debt ratio %,Net worth/Assets,Long-term fund suitability ratio (A),Borrowing dependency,Contingent liabilities/Net worth,Operating profit/Paid-in capital,Net profit before tax/Paid-in capital,Inventory and accounts receivable/Net value,Total Asset Turnover,Accounts Receivable Turnover,Average Collection Days,Inventory Turnover Rate (times),Fixed Assets Turnover Frequency,Net Worth Turnover Rate (times),Revenue per person,Operating profit per person,Allocation rate per person,Working Capital to Total Assets,Quick Assets/Total Assets,Current Assets/Total Assets,Cash/Total Assets,Quick Assets/Current Liability,Cash/Current Liability,Current Liability to Assets,Operating Funds to Liability,Inventory/Working Capital,Inventory/Current Liability,Current Liabilities/Liability,Working Capital/Equity,Current Liabilities/Equity,Long-term Liability to Current Assets,Retained Earnings to Total Assets,Total income/Total expense,Total expense/Assets,Current Asset Turnover Rate,Quick Asset Turnover Rate,Working capitcal Turnover Rate,Cash Turnover Rate,Cash Flow to Sales,Fixed Assets to Assets,Current Liability to Liability,Current Liability to Equity,Equity to Long-term Liability,Cash Flow to Total Assets,Cash Flow to Liability,CFO to Assets,Cash Flow to Equity,Current Liability to Current Assets,Net Income to Total Assets,Total assets to GNP price,No-credit Interval,Gross Profit to Sales,Net Income to Stockholder's Equity,Liability to Equity,Degree of Financial Leverage (DFL),Interest Coverage Ratio (Interest expense to EBIT),Equity to Liability
0,-0.0343440095346397,-0.05102453553622009,0.02044121747089916,-0.45483737633479027,-0.4542166289426337,0.018845128114405304,0.024980269542447957,0.02400780660437529,0.0043714662196549054,0.022975024510157083,1.70030693045921,-0.7507126492255691,-0.0917575527419943,-0.15192070179608697,0.3664105479021509,0.04093549763889615,0.04165171650059863,0.04047280738550159,-0.0942416554919041,0.41750298487964965,-0.025697404697921505,-0.3431415137833972,-0.1016010308020453,-0.03053946469909684,-0.0012209288238387178,0.010271551066187629,0.009949367998190226,-0.005827044237588794,0.90143179864088,-0.013720526325420198,-0.05386313123700685,0.37705270575946886,-0.01211076313625815,-0.03423674399076996,-0.009568796376698841,-0.026226125107810232,0.5912564615297081,-0.5912564615297125,-0.11622463236087138,0.027048651805176703,0.28400145307130376,-0.34172171334835033,-0.09011116366638797,-0.18410875678090663,-0.5996397450258033,-0.045966544356467263,-0.03833274989261928,-0.6617258262927839,-0.4071227486421985,-0.37066314695940566,-0.017023930558301023,-0.2388514207113093,-0.03822196998253337,-0.7064643138939214,0.4160394681562533,0.00045074921179261526,-0.09877540733319921,-0.020936642839631488,-0.07281797475338314,0.930633311284693,-0.029423411449383995,-0.005196103962651106,-0.09588651819382854,0.6730736310144818,-0.18231308792380121,0.1390840670744856,-0.09497948473282106,0.10930504836931483,-0.0017374090940488476,-0.8117803140708791,-0.4239188608935253,-0.6411643234711716,-0.006754180711075394,-0.841264106775794,0.0009045749264182,-0.012110763535107625,0.6730736310144818,0.1390840670744856,-0.22339318045326395,-0.7568616434623944,-0.2563740812049914,0.48185667662914555,-0.4879060389039815,0.30840510047271896,0.01639047625056296,-0.049490718542384245,-0.040737684619055116,-0.45502697553038224,0.05306191416008163,0.05408259346907628,-0.043703233116589774,0.0070832422143777525,-0.4474218823954674
0,-0.1877880785206597,-0.033577539260615304,-0.14818917069066834,0.05292382287568754,0.05407713777686531,0.020079733127294417,0.018755615318846945,0.019297607160010735,-0.01117504515745244,0.017816222598327307,-0.6163336830536869,0.6272168310896693,-0.447859945952185,-0.151920701794221,0.5248283266694816,-0.48158429101495,-0.47956080430812775,-0.4806366000455932,-0.12551005582451713,-0.6248866406472349,-0.025697404114034043,0.000747918336615683,-0.13792328196159875,-0.02161503344360295,0.019624788023559398,0.029449761319141867,0.029048631877420048,-0.0028566724700436036,-1.6300562460559946,-0.013720526325379536,-0.014822846584766373,-0.5626662972291786,-0.01211076306709032,-0.03423674399202189,0.04629091003422558,-0.026226125073839653,1.273664231425899,-1.2736642314259015,-0.11651406985077586,0.24550193547463364,-0.04943024637638081,0.0035576821336859204,-0.12710220731751584,1.1332803320513318,0.46767921861488454,-0.04596654435619016,-0.03833274989834554,1.7091617559132157,-0.4071227486420715,0.5748013436620092,-0.017023930469886872,-0.15902069767421226,-0.03822196998104141,0.20070639029429735,0.6850889520203167,1.1464064892608588,-0.6703848453826675,-0.02093664283998517,-0.07281797475964642,1.262476585450203,-0.4846820347805067,0.004358756737140364,-0.09588651818334733,0.2268522686992434,0.3548526028356095,0.39076385257574864,-0.09497948472632799,0.030624889783751524,-0.022829568187746917,0.5664822589288137,-0.42391886089356556,-0.6411643234712155,-0.005165751024918277,-0.7759225964672176,0.0037042856789450424,-0.012110763622578966,0.2268522686992434,0.39076385257574864,0.14839122697249849,-0.44680543854615845,-0.15359037441597667,-0.8778795597828501,-0.3450864732697933,-0.011154988299302213,-0.015072600969634633,-0.04949071854900318,-0.01304479610382842,0.053124352573299255,0.067354103317176,0.34091606396807667,-0.02991317636968951,0.06507366455782793,-0.5644178259417809
0,-0.12030482305037352,0.3078851021332629,-0.04301248529093386,-0.7170175093721737,-0.7166717507357228,0.01832108713772659,0.019346903716604566,0.02029325907509254,-0.0056969568866874366,0.017915856111650398,-0.28273743470788176,-0.7311214172289083,-0.37143974209957237,-0.15192070179442424,-0.4994119664667561,2.143635903187928,2.1390914741511535,2.137497620864235,0.7755883901241316,-0.4280577710872629,-0.025697401198107084,0.6244118037067959,0.8677490470182507,-0.022597623661004842,0.009187705669592048,0.024840075287882842,0.024457921443538255,-0.003441710719800784,0.884175574750649,-0.013720526325496493,-0.010225127111215258,-0.6269013916017565,-0.012110763122878083,-0.03423674399056343,-0.028859136888476567,-0.026226125100337026,0.7757364584860285,-0.7757364584860328,0.4315214935880116,-0.109613414998465,-0.03718091868636778,0.6120466677200485,0.9346142376098647,0.29936630154330895,1.7870040486707348,-0.04596654435444005,-0.03833274991591406,-0.6617258262926455,-0.40712274863520115,1.0497323436020696,-0.01702392596298006,1.8619752690826683,-0.03822196997863578,-0.6137929314251022,0.15387656544775896,-0.12981449400701006,-0.8246546188839688,-0.020936642839632483,-0.07281797476093393,0.6351574559226767,-0.3931298406842009,-0.0015013035320052524,-0.09588651819185302,-0.05251153441794694,-0.13113776845979955,0.11506852797034721,-0.09497948472142073,0.21432350947567627,0.05022212848416234,-0.9017530291625097,1.5576800117316052,0.9204573907768558,-0.009154660957517125,-0.7252148619047899,0.004251437938848158,-0.012110765267825719,-0.05251153441794694,0.11506852797034721,0.10225713714966342,-0.27753805002761756,-0.12088503234274553,-0.5471012092399034,-0.17408959545025618,0.2318893958705335,0.34034691612392,-0.04949071815117377,-0.0003554750217570633,-0.7172131375104356,0.14586362730569097,0.1171689679502887,-0.04683632853539664,-0.009347882226317803,-0.48443916246600727
0,1.0172700548774456,0.562943571495604,0.8131778875912288,1.0139672326134583,1.0122939704273948,0.036298357253392276,0.03088240282179166,0.02776064843816527,-0.026288506078309064,0.02756923651310638,-0.6163336830536716,-0.7507126492255114,0.7829386465093541,-0.15192070179603154,0.6941966431396223,0.005595995024603002,0.006400628136700112,0.005228692873230331,0.17864620195625072,0.40946915346904406,-0.02569740461630597,0.7234985892329155,0.17308599359199245,-0.02068085313038876,0.014369592872474446,0.03183479995711045,0.03142385259446814,-0.004498341245302901,0.5252461178338461,-0.013720526325255805,0.014215381669000169,0.6798111225923511,-0.012110762507451179,-0.0342367439347034,-0.03230275217730752,-0.026226125149281087,-1.2008349374746194,1.2008349374746115,0.016468133062744392,-0.2862439857617061,-0.04943024637638081,0.7023234536355588,0.20287749995456728,-0.08928409371941129,0.08225848174463103,-0.04596654435557762,-0.03833274990696325,0.7546485734666246,-0.4071227486417909,-0.2607254154918001,-0.01702393047900351,0.21663296440937066,-0.03822196999185773,1.7866641764004094,0.9802421067783728,1.2064715366713392,1.5022203529219056,-0.020936642757075716,-0.07281797469700621,-0.7453855473920324,1.2686809890843878,-0.02368849591052063,-0.09588651816381459,1.1173957368283611,0.3838764254501723,-0.26319591464018866,-0.09497948473345497,0.34200946643043145,-0.017239454072494137,1.0074435387028868,-0.42391886089355063,-0.6411643234712023,0.0034537560729348674,-0.8412641067757642,0.008451593213082281,-0.012110764850349811,1.1173957368283611,-0.26319591464018866,-0.24126789921893363,1.2192559992886998,0.9846378993184148,1.1459404089583454,0.47920312995190684,-0.6831502198568248,0.6143400121828492,-0.04949071854936866,0.01901984045950822,1.0140917049142382,0.11521981988764547,-0.2961325715746627,-0.04762464558062427,-0.013721590912114381,0.6347060934477544
0,0.11186971065101044,0.2655138254639474,0.09867180991697025,-0.34077199377953,-0.3400316084222286,0.019884328017300713,0.021518544741063402,0.021422941055668013,-0.005155643816448631,0.020229567698711006,2.240856406945567,0.38088306924560433,-0.15892067004547378,-0.15192070179424874,0.362030332821024,0.9547140652364415,0.9531441441950843,0.9517849112021969,0.6419870432484679,0.9135920744849361,-0.025697403034310288,0.4728673081962809,0.6906780726154698,-0.021523447138388458,0.013524910245679941,0.02949142138266736,0.029090120448877144,-0.002760705090825584,1.1223114644358356,-0.013720526324420938,-0.0017556438705878515,0.6344422797138122,-0.012110763106368503,-0.03423674398897493,-0.030047641280200044,-0.026226125093286222,0.92993706384467,-0.9299370638446723,-0.02320851124468176,-0.30684630739040863,-0.042280638785881,0.47956255332454534,0.6614684517090924,0.5933931464975076,0.9272193279601761,-0.04596654435575993,-0.0383327499048413,-0.6617258262927815,-0.40712274864106013,0.856241936219082,-0.017023930161942466,0.06457444433872427,-0.03822196998805674,-0.2086925217205153,1.0355437306678164,0.9761885969760736,0.4138965550116911,-0.02093664283902109,-0.07281797475060092,1.574750955825564,-0.09174230143596554,-0.0014786162348698745,-0.0958865181898794,1.1185824333883811,0.06961809309907305,0.3515604086763782,-0.09497948473345497,0.24853929332821115,-0.011635731563882236,-0.24885090657833897,-0.4239188608935793,-0.6411643234712178,-0.007370905797264183,2.3645537427413945,0.006025864280500238,-0.012110764997781303,1.1185824333883811,0.3515604086763782,-0.24126789921893363,0.6346178577919568,0.10666371235793283,0.40379249337356715,0.5116903377653101,0.14865777612687656,0.2876726825287992,-0.04949071852619159,-0.010372236831714572,-0.34069125392278743,0.1413013610798373,0.17673924690062695,-0.04718623194313178,-0.011276710890822826,-0.5118683999606564
0,-0.20224877612143422,0.007132118715782345,-0.13254305220145665,0.05930807936197922,0.060468090417922546,0.026581394058425,0.026528370074727758,0.025865080369045237,-0.011369917862752335,0.02080522799789747,-0.6163336830537124,0.6272168310896693,0.7001172657876494,-0.15192070179520017,-0.1285537562648963,-0.4702251651746567,-0.46823009733403265,-0.46930813466666405,-0.3017501304264496,0.043929824286200576,-0.025697404914685338,-0.21491155604374387,-0.23780947265034857,-0.027547209270078452,0.002645791905698118,0.017316267811663462,0.016965085434886177,-0.005762736200003762,0.16976790569508932,-0.013720526325469603,-0.0322457835370044,0.1398769726915965,-0.012110762631151219,-0.03423674397381664,0.003809496648083413,-0.026226125141082225,-0.6866460097878347,0.6866460097878342,-0.11024325351656582,-0.13000971341085635,-0.04943024637638081,-0.21334108922176587,-0.23440073128572528,-0.11774154827550044,-0.6885829919958608,-0.045966544356131823,-0.03833274989940485,0.20349418747327058,-0.4071227486422162,-0.5069859339792376,-0.017023930545873155,-0.14312367057591538,-0.03822196997213114,0.4033787932556282,-1.0073987839070655,-0.4527219203423654,-0.7537450210615374,-0.02093664281380854,-0.07281797475587361,-1.13393398012577,0.26062560045148814,-0.004914192173164807,-0.0958865181389044,-1.72803503462848,0.083475762889668,-0.2990302266988732,-0.0949794847170724,0.07420645638512356,-0.012461706144617642,-0.488700604193854,-0.42391886089354613,-0.6411643234712203,0.0035215374007613364,0.10822971489645536,0.004415683629027609,-0.012110762829463169,-1.72803503462848,-0.2990302266988732,0.01772350487368833,-0.148661989527146,-0.08861214347122576,0.47321798454676595,-0.08074595739490685,-0.6238194049545566,0.09604992507860508,-0.0494907185478019,0.07952809444179108,0.05928568067682067,0.04267253134183115,-0.22687240024855612,-0.0404895263777485,0.022507679594312685,0.05880834489686772
0,-0.10905761380531225,-0.011145686906283928,-0.08908161195362777,-0.5348533909630829,-0.5343165687106547,0.0192181742334004,0.0233784155193939,0.024362028920350824,0.0002358343630145099,0.019521062715108343,0.884849434502649,-0.7507126492255691,0.2297784853750377,-0.15192070179556968,-0.829388169244788,-0.29731402738340784,-0.2957515578393573,-0.2968637172317363,-0.3017501304264496,-0.16695825024237693,-0.025697404854131876,-0.38394195488238253,-0.25370045753264725,-0.02602295147611347,0.004863630875310924,0.05097551615288854,0.05048577675938338,-0.0030812559244261704,0.4113550401583221,-0.013720526325488185,-0.0045788049507950665,-0.04564116699975608,-0.012110762864084332,-0.03423674398882705,0.0118242826742546,-0.026226125137703043,-0.5066518486237602,0.5066518486237581,-0.1303359447953691,-0.04581489235493402,-0.015382115123738695,-0.39623951263498625,-0.2731065915299608,-0.46365548351580915,-0.5996397450258033,-0.04596654434465403,-0.038332749931800345,2.2510789175603123,2.248913696435363,-0.4674083506508995,-0.017023930402028157,-0.13863103248294426,-0.03822196980045984,-0.4945949265836768,-1.5538581271243006,-1.4962610684205404,-0.5206170242026404,-0.02093664283547119,-0.07281797473902042,-1.3414939313272607,-0.15689592858576773,0.002944993568409509,-0.09588651815681126,-2.5029368957453104,-0.16227401886145232,-0.323716755619066,-0.09497948467389396,0.05389335337687099,0.003961239918280733,-0.8310676214033497,2.7877601705884127,0.5204214677721225,-0.0052161949258555185,1.5307688455739583,0.004199135806419061,-0.012110758809864501,-2.5029368957453104,-0.323716755619066,0.22295122797595168,-0.18993792491072303,-0.10731586901525565,-0.12146383835430986,-0.10072133965544007,-0.43125016774855945,0.06005203724184946,-0.04949071853414515,-0.020256571729983127,-0.5349130323087703,0.039225771623726154,-0.19833439234012223,-0.03826698468438657,0.032422361743814354,-0.05928139381341368
0,-0.12914191602861738,0.14670808892057838,-0.03258173963145399,-0.5612416511064101,-0.5607325062936794,0.01753946669790539,0.022378600592321333,0.022887698199912338,0.002314476552767332,0.019166810223355178,1.3389109947511886,-0.7507126492255691,0.3531734794824365,-0.15192070179234585,-0.5220430777192313,0.18481775828269134,0.18517400483921595,0.1839667021853508,-0.1766765290960575,0.2327248624355639,-0.02569740452971745,-0.3751990032183155,-0.09706074940712014,-0.0262950936401851,0.0032836804697123764,0.030576666038045857,0.03017089773587163,-0.0037975485278943185,0.16286541613899697,-0.013720526325464357,-0.008773215698559487,0.27463591193473325,-0.012110763047357531,-0.03423674399285056,0.007862601368512969,-0.026226125143020928,-0.7976704456460503,0.797670445646052,-0.11763428184242825,-0.17677698350798093,0.07966266829956944,-0.374842741947219,-0.08178205449990765,-0.33695444909637123,-0.05115638871045111,-0.04596654435354312,-0.03833274992005136,-0.6617258262927926,-0.4071227486421793,-0.24753288771568555,-0.017023930468403274,-0.22260880606739977,-0.03822196996334632,-0.5438537841016926,-1.11127603049909,-1.0895051635538564,-0.8472147207601406,-0.02093664284161775,-0.07281797476054028,-0.7349593195439232,0.3569146846892226,0.008192300631928192,-0.09588651817919255,-0.27117488727779987,-0.1876655271458432,-0.2498345653255069,-0.09497948472959358,0.23533684761104928,-0.002122845909227634,-0.638895745221227,2.1106843482781814,0.6863622950926045,-0.007618928492937934,-0.6806328939337963,0.004120123125921551,-0.012110762451139734,-0.27117488727779987,-0.2498345653255069,-0.20099964064234466,-0.2510200756294759,-0.1458061516603383,0.5368961753201636,-0.12656073867396808,-0.07613464038463354,0.21139738018507603,-0.04949071854390038,-0.015075884227823296,-0.5612284901714321,0.06041278214296904,-0.24325833162902336,-0.03805527273733493,0.03333704762661618,0.14695277472887988
0,0.21871819847896076,0.3303169544876095,0.24817916436948922,0.3576656658217411,0.3591386105103951,0.027025496581030897,0.02467924999445721,0.024266293159307242,-0.016176777926405303,0.023517473638180388,-0.6163336830536892,-0.7507126492255141,-0.14680767381624737,-0.151920701797879,-0.03729927540814097,-0.0246950072161773,-0.023814590460884896,-0.024980548137245605,0.05357260062585947,-0.18704282876892236,-0.02569740453761573,0.2717794199227418,0.002825441281628829,-0.02410879769707728,0.007555236136972947,0.015974813765467732,0.015629153433295667,-0.0048980404328356235,0.3250739207071675,-0.01372052632550917,-0.041037913758325696,-0.2729345778564824,-0.012110762647211048,-0.034236743927831804,-0.03370457787017696,-0.02622612514816552,-1.1234542700582888,1.1234542700582875,0.12050856266818886,-0.30808244668809154,-0.04943024637638081,0.27643978501465605,0.02282175767916044,-0.47381167754465964,0.24532110118974068,-0.045966544348562614,-0.038332749929242016,-0.6617258262927324,-0.40712274864081976,-0.20355779512864436,-0.017023930432345263,0.09256703553354334,-0.03822196999344954,1.3635885080106818,1.4097850443637503,0.8525992782920226,2.953040603170009,-0.020936642750039952,-0.0728179746655059,-0.6596834660031562,-0.07395837532133881,-0.03541027033940631,-0.0958865181898012,1.1231299220078392,0.2882258351669316,-0.2507679948834716,-0.09497948473345497,0.26319868107871264,-0.01677014789047454,0.49710634679168964,-0.42391886089356795,-0.6411643234712026,-6.194677123070845e-05,-0.8412641067757302,0.002566857673310955,-0.012110765059553158,1.1231299220078392,-0.2507679948834716,-0.24126789921893363,-0.8759075434857265,-0.6191592530958637,-0.16920363851658635,-0.38314526229869694,-0.6145959438400518,0.42716236927237866,-0.049490718550037456,0.01890505135169677,0.357652005535949,0.08820157642239891,-0.2866950664731261,-0.047869575456818816,-0.015101316850080053,0.5120801219783879
0,0.7208257540615215,0.4300140760624694,0.5593630765439309,0.13336545460303745,0.1346031410542613,0.019404697292932087,0.018938377187220596,0.019067841333481654,-0.009183013059001481,0.01790478572134441,-0.6163336830536773,-0.7507126492255691,0.03291767673922287,-0.151920701797879,1.2263927754962263,-0.1685772678600024,-0.16733687879953207,-0.16847444293712466,0.6021908973705833,1.0802940762550852,-0.025697401750693964,0.8808717191861383,0.5976023040191382,-0.02379609588355042,0.009419665147421047,0.024581782893927002,0.024200692300406893,-0.0030726815193833873,0.48728242527533805,-0.013720526325390248,-0.011838362014264072,0.9529225727917443,-0.012110763069226635,-0.03423674399291685,-0.0336741033985254,-0.0262261250915154,0.9652630207086349,-0.9652630207086388,-0.07754867125233317,-0.30808244668809154,-0.04943024637638081,0.8887391544221052,0.6519144735475212,0.223044011762101,4.099528469892215,-0.04596654430758823,-0.03833274993649728,-0.6617258262927875,-0.40712274864050435,2.9406613248449047,-0.01702393043505445,-0.15314570939875663,-0.0382219699948029,0.29090735565889764,0.5569926319013453,1.4512864076254446,-0.4730322815990338,-0.020936642844847406,-0.0728179747581298,1.549746868275308,0.17491603296158756,0.01622707303410883,-0.0958865181799645,1.027453568078034,0.3110108949820288,0.3567748225341348,-0.09497948473345497,0.2917181780657551,-0.023178904586771205,4.11875743676246,1.3627105341030046,0.2685469977321051,-0.00848958090519597,-0.4430892783326248,0.004453638018820914,-0.012110764705424323,1.027453568078034,0.3567748225341348,-0.24126789921893363,-0.13217656408476317,-0.08320565984299434,1.267593097942415,-0.06962995913381888,-0.0035421877198734968,0.49990954120533854,-0.049490718542374794,-0.015150760394687265,0.1333599479533192,0.20535686227042377,0.1916610761904463,-0.047864515133464666,-0.015072709816147677,-0.5178637958527456
